Date,Charge Category,Original Charge,Discount Type 1,Discount Amount,Post Discount,Adjustment,Billing Amount,Status,Gender,City,State,Program,Room,Schedule
12/1/2023,Tuition,1050.00,Sibling ,-52.50,997.50,0.00,997.50,Active,female,Sachse, Texas,Primary,Van Gogh,FD
1/1/2024,Tuition,1050.00,Sibling ,-52.50,997.50,0.00,997.50,Active,female,Sachse, Texas,Primary,Van Gogh,FD
2/1/2024,Tuition,1050.00,Sibling ,-52.50,997.50,0.00,997.50,Active,female,Sachse, Texas,Primary,Van Gogh,FD
3/1/2024,Tuition,1050.00,Sibling ,-52.50,997.50,0.00,997.50,Active,female,Sachse, Texas,Primary,Van Gogh,FD
4/1/2024,Tuition,1050.00,Sibling ,-52.50,997.50,0.00,997.50,Active,female,Sachse, Texas,Primary,Van Gogh,FD
11/1/2022,Tuition,1000.00,Sibling ,-50.00,950.00,0.00,950.00,Active,female,Sachse, Texas,Primary,Van Gogh,FD
12/1/2022,Tuition,1000.00,Sibling ,-50.00,950.00,0.00,950.00,Active,female,Sachse, Texas,Primary,Van Gogh,FD
1/1/2023,Tuition,1000.00,Sibling ,-50.00,950.00,0.00,950.00,Active,female,Sachse, Texas,Primary,Van Gogh,FD
2/1/2023,Tuition,1000.00,Sibling ,-50.00,950.00,0.00,950.00,Active,female,Sachse, Texas,Primary,Van Gogh,FD
3/1/2023,Tuition,1000.00,Sibling ,-50.00,950.00,0.00,950.00,Active,female,Sachse, Texas,Primary,Van Gogh,FD
4/1/2023,Tuition,1000.00,Sibling ,-50.00,950.00,0.00,950.00,Active,female,Sachse, Texas,Primary,Van Gogh,FD
5/1/2023,Tuition,1000.00,Sibling ,-50.00,950.00,0.00,950.00,Active,female,Sachse, Texas,Primary,Van Gogh,FD
6/1/2023,Tuition,1000.00,Sibling ,-50.00,950.00,-950.00,0.00,Active,female,Sachse, Texas,Primary,Van Gogh,FD
1/1/2023,Tuition,1000.00,Sibling ,-50.00,950.00,0.00,950.00,Active,female,Sachse, Texas,Primary,Van Gogh,FD
2/1/2023,Tuition,1000.00,Sibling ,-50.00,950.00,0.00,950.00,Active,female,Sachse, Texas,Primary,Van Gogh,FD
3/1/2023,Tuition,1000.00,Sibling ,-50.00,950.00,0.00,950.00,Active,female,Sachse, Texas,Primary,Van Gogh,FD
4/1/2023,Tuition,1000.00,Sibling ,-50.00,950.00,0.00,950.00,Active,female,Sachse, Texas,Primary,Van Gogh,FD
5/1/2023,Tuition,1000.00,Sibling ,-50.00,950.00,0.00,950.00,Active,female,Sachse, Texas,Primary,Van Gogh,FD
6/1/2023,Tuition,1000.00,Sibling ,-50.00,950.00,0.00,950.00,Active,female,Sachse, Texas,Primary,Van Gogh,FD
7/1/2023,Tuition,1000.00,Sibling ,-50.00,950.00,0.00,950.00,Active,female,Sachse, Texas,Primary,Van Gogh,FD
12/1/2022,Tuition,641.20,Sibling ,-32.06,609.14,0.00,609.14,Active,female,Sachse, Texas,Primary,Van Gogh,FD
8/1/2023,Tuition,1155.00,Friends & Family,-605.00,550.00,0.00,550.00,Active,female,Wylie, Texas,Lower Elementary,Newton,FD
9/1/2023,Tuition,1155.00,Friends & Family,-505.00,650.00,0.00,650.00,Active,female,Wylie, Texas,Lower Elementary,Newton,FD
10/1/2023,Tuition,1155.00,Friends & Family,-505.00,650.00,0.00,650.00,Active,female,Wylie, Texas,Lower Elementary,Newton,FD
11/1/2023,Tuition,1155.00,Friends & Family,-505.00,650.00,0.00,650.00,Active,female,Wylie, Texas,Lower Elementary,Newton,FD
12/1/2023,Tuition,1155.00,Friends & Family,-505.00,650.00,0.00,650.00,Active,female,Wylie, Texas,Lower Elementary,Newton,FD
1/1/2024,Tuition,1155.00,Friends & Family,-505.00,650.00,0.00,650.00,Active,female,Wylie, Texas,Lower Elementary,Newton,FD
2/1/2024,Tuition,1155.00,Friends & Family,-505.00,650.00,0.00,650.00,Active,female,Wylie, Texas,Lower Elementary,Newton,FD
3/1/2024,Tuition,1155.00,Friends & Family,-505.00,650.00,0.00,650.00,Active,female,Wylie, Texas,Lower Elementary,Newton,FD
4/1/2024,Tuition,1155.00,Friends & Family,-505.00,650.00,0.00,650.00,Active,female,Wylie, Texas,Lower Elementary,Newton,FD
8/1/2022,Tuition,1000.00,Friends & Family,-450.00,550.00,0.00,550.00,Active,female,Wylie, Texas,Lower Elementary,Newton,FD
9/1/2022,Tuition,1000.00,Friends & Family,-450.00,550.00,0.00,550.00,Active,female,Wylie, Texas,Lower Elementary,Newton,FD
10/1/2022,Tuition,1000.00,Friends & Family,-450.00,550.00,0.00,550.00,Active,female,Wylie, Texas,Lower Elementary,Newton,FD
11/1/2022,Tuition,1000.00,Friends & Family,-450.00,550.00,0.00,550.00,Active,female,Wylie, Texas,Lower Elementary,Newton,FD
12/1/2022,Tuition,1000.00,Friends & Family,-450.00,550.00,0.00,550.00,Active,female,Wylie, Texas,Lower Elementary,Newton,FD
1/1/2023,Tuition,1000.00,Friends & Family,-450.00,550.00,0.00,550.00,Active,female,Wylie, Texas,Lower Elementary,Newton,FD
2/1/2023,Tuition,1000.00,Friends & Family,-450.00,550.00,0.00,550.00,Active,female,Wylie, Texas,Lower Elementary,Newton,FD
3/1/2023,Tuition,1000.00,Friends & Family,-450.00,550.00,0.00,550.00,Active,female,Wylie, Texas,Lower Elementary,Newton,FD
4/1/2023,Tuition,1000.00,Friends & Family,-450.00,550.00,0.00,550.00,Active,female,Wylie, Texas,Lower Elementary,Newton,FD
5/1/2023,Tuition,1000.00,Friends & Family,-450.00,550.00,0.00,550.00,Active,female,Wylie, Texas,Lower Elementary,Newton,FD
6/1/2023,Tuition,1000.00,Friends & Family,-450.00,550.00,-550.00,0.00,Active,female,Wylie, Texas,Lower Elementary,Newton,FD
8/1/2023,Tuition,100.00,,0.00,100.00,0.00,100.00,Active,female,Wylie, Texas,Lower Elementary,Newton,FD
11/1/2023,Tuition,1050.00,Healthcare Worker,-52.50,997.50,0.00,997.50,Active,male,Wylie, Texas,Primary,Cassatt,FD
12/1/2023,Tuition,1050.00,Healthcare Worker,-52.50,997.50,0.00,997.50,Active,male,Wylie, Texas,Primary,Cassatt,FD
1/1/2024,Tuition,1050.00,Healthcare Worker,-52.50,997.50,0.00,997.50,Active,male,Wylie, Texas,Primary,Cassatt,FD
2/1/2024,Tuition,1050.00,Healthcare Worker,-52.50,997.50,0.00,997.50,Active,male,Wylie, Texas,Primary,Cassatt,FD
3/1/2024,Tuition,1050.00,Healthcare Worker,-52.50,997.50,0.00,997.50,Active,male,Wylie, Texas,Primary,Cassatt,FD
4/1/2024,Tuition,1050.00,Healthcare Worker,-52.50,997.50,0.00,997.50,Active,male,Wylie, Texas,Primary,Cassatt,FD
11/1/2023,Tuition,525.00,,0.00,525.00,-26.25,498.75,Active,male,Wylie, Texas,Primary,Cassatt,FD
8/1/2022,Tuition,1100.00,Friends & Family,-550.00,550.00,0.00,550.00,Active,female,Wylie, Texas,Primary,Van Gogh,FD
9/1/2022,Tuition,1100.00,Friends & Family,-550.00,550.00,0.00,550.00,Active,female,Wylie, Texas,Primary,Van Gogh,FD
10/1/2022,Tuition,1100.00,Friends & Family,-550.00,550.00,0.00,550.00,Active,female,Wylie, Texas,Primary,Van Gogh,FD
11/1/2022,Tuition,1100.00,Friends & Family,-550.00,550.00,0.00,550.00,Active,female,Wylie, Texas,Primary,Van Gogh,FD
12/1/2022,Tuition,1100.00,Friends & Family,-550.00,550.00,0.00,550.00,Active,female,Wylie, Texas,Primary,Van Gogh,FD
1/1/2023,Tuition,1100.00,Friends & Family,-550.00,550.00,0.00,550.00,Active,female,Wylie, Texas,Primary,Van Gogh,FD
2/1/2023,Tuition,1100.00,Friends & Family,-550.00,550.00,0.00,550.00,Active,female,Wylie, Texas,Primary,Van Gogh,FD
3/1/2023,Tuition,1100.00,Friends & Family,-550.00,550.00,0.00,550.00,Active,female,Wylie, Texas,Primary,Van Gogh,FD
4/1/2023,Tuition,1100.00,Friends & Family,-550.00,550.00,0.00,550.00,Active,female,Wylie, Texas,Primary,Van Gogh,FD
5/1/2023,Tuition,1100.00,Friends & Family,-550.00,550.00,0.00,550.00,Active,female,Wylie, Texas,Primary,Van Gogh,FD
6/1/2023,Tuition,1100.00,Friends & Family,-550.00,550.00,-550.00,0.00,Active,female,Wylie, Texas,Primary,Van Gogh,FD
8/1/2023,Tuition,1050.00,Friends & Family,-500.00,550.00,0.00,550.00,Active,female,Wylie, Texas,Primary,Van Gogh,FD
9/1/2023,Tuition,1050.00,Friends & Family,-450.00,600.00,0.00,600.00,Active,female,Wylie, Texas,Primary,Van Gogh,FD
10/1/2023,Tuition,1050.00,Friends & Family,-450.00,600.00,0.00,600.00,Active,female,Wylie, Texas,Primary,Van Gogh,FD
11/1/2023,Tuition,1050.00,Friends & Family,-450.00,600.00,0.00,600.00,Active,female,Wylie, Texas,Primary,Van Gogh,FD
12/1/2023,Tuition,1050.00,Friends & Family,-450.00,600.00,0.00,600.00,Active,female,Wylie, Texas,Primary,Van Gogh,FD
1/1/2024,Tuition,1050.00,Friends & Family,-450.00,600.00,0.00,600.00,Active,female,Wylie, Texas,Primary,Van Gogh,FD
2/1/2024,Tuition,1050.00,Friends & Family,-450.00,600.00,0.00,600.00,Active,female,Wylie, Texas,Primary,Van Gogh,FD
3/1/2024,Tuition,1050.00,Friends & Family,-450.00,600.00,0.00,600.00,Active,female,Wylie, Texas,Primary,Van Gogh,FD
4/1/2024,Tuition,1050.00,Friends & Family,-450.00,600.00,0.00,600.00,Active,female,Wylie, Texas,Primary,Van Gogh,FD
8/1/2023,Tuition,50.00,,0.00,50.00,0.00,50.00,Active,female,Wylie, Texas,Primary,Van Gogh,FD
2/1/2024,Tuition,1400.00,Waiver,-735.00,665.00,-116.37,548.63,Active,male,,,Toddler,Beethoven,FD
3/1/2024,Tuition,1400.00,,0.00,1400.00,-245.00,1155.00,Active,male,,,Toddler,Beethoven,FD
4/1/2024,Tuition,1400.00,,0.00,1400.00,-245.00,1155.00,Active,male,,,Toddler,Beethoven,FD
10/1/2022,Tuition,1000.00,Employee discount,-1000.00,0.00,0.00,0.00,Active,female,,,Upper Elementary,Einstein,5SD
11/1/2022,Tuition,1000.00,Employee discount,-1000.00,0.00,0.00,0.00,Active,female,,,Upper Elementary,Einstein,5SD
12/1/2022,Tuition,1000.00,Employee discount,-1000.00,0.00,0.00,0.00,Active,female,,,Upper Elementary,Einstein,5SD
1/1/2023,Tuition,1000.00,Employee discount,-1000.00,0.00,0.00,0.00,Active,female,,,Upper Elementary,Einstein,5SD
2/1/2023,Tuition,1000.00,Employee discount,-1000.00,0.00,0.00,0.00,Active,female,,,Upper Elementary,Einstein,5SD
3/1/2023,Tuition,1000.00,Employee discount,-1000.00,0.00,0.00,0.00,Active,female,,,Upper Elementary,Einstein,5SD
4/1/2023,Tuition,1000.00,Employee discount,-1000.00,0.00,0.00,0.00,Active,female,,,Upper Elementary,Einstein,5SD
5/1/2023,Tuition,1000.00,Employee discount,-1000.00,0.00,0.00,0.00,Active,female,,,Upper Elementary,Einstein,5SD
6/1/2023,Tuition,1000.00,Employee discount,-1000.00,0.00,0.00,0.00,Active,female,,,Upper Elementary,Einstein,5SD
7/1/2023,Tuition,1000.00,Employee discount,-1000.00,0.00,0.00,0.00,Active,female,,,Upper Elementary,Einstein,5SD
8/1/2022,Tuition,1000.00,Employee discount,-500.00,500.00,-500.00,0.00,Active,female,,,Upper Elementary,Einstein,5SD
9/1/2022,Tuition,1000.00,Employee discount,-500.00,500.00,-500.00,0.00,Active,female,,,Upper Elementary,Einstein,5SD
5/1/2023,Tuition,1100.00,Employee discount,-1100.00,0.00,0.00,0.00,Active,female,,,Toddler,Monet,FD
